,Unnamed: 0,avg_relevance_score,clicks,cpc,cpi,cpm,ctr,cvr,dt,fb_account_id,frequency,image_url,impressions,mobile_app_install,reach,spend
48,48,0.831460675641,230,0.0696521742188,2.67000001172,1.45398439556,2.08749319296,2.60869565217,20161009,521250254723471,1.50108991826,https://fbcdn-creative-a.akamaihd.net/hads-ak-xfa1/t45.1600-4/13720876_6057389934509_250106989_n.png,11018,6,7340.0,16.0200000703
49,49,-1.0,13,0.0846153848733,1.10000000335,1.49051490969,1.76151761518,7.69230769231,20161003,521250254723471,1.24033613445,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpa1/t45.1600-4/12447826_6057389967309_295276718_n.png,738,1,595.0,1.10000000335
50,50,-1.0,9,0.123333328921,,1.98214278623,1.60714285714,0.0,20161004,521250254723471,1.26696832579,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpa1/t45.1600-4/12447826_6057389967309_295276718_n.png,560,0,442.0,1.10999996029
51,51,-1.0,7,0.0585714285927,,0.843621399484,1.44032921811,0.0,20161005,521250254723471,1.2241813602,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpa1/t45.1600-4/12447826_6057389967309_295276718_n.png,486,0,397.0,0.410000000149
52,52,-1.0,6,0.0883333341529,,1.96296298118,2.22222222222,0.0,20161006,521250254723471,1.2,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpa1/t45.1600-4/12447826_6057389967309_295276718_n.png,270,0,225.0,0.530000004917
53,53,-1.0,14,0.0514285717426,,1.61797753797,3.14606741573,0.0,20161007,521250254723471,1.31268436578,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpa1/t45.1600-4/12447826_6057389967309_295276718_n.png,445,0,339.0,0.720000004396
54,54,-1.0,0,,,1.44578313388,0.0,,20161008,521250254723471,1.15277777778,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpa1/t45.1600-4/12447826_6057389967309_295276718_n.png,166,0,144.0,0.240000000224
55,55,-1.0,20,0.0620000002906,,1.53846154567,2.48138957816,0.0,20161009,521250254723471,1.24191063174,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpa1/t45.1600-4/12447826_6057389967309_295276718_n.png,806,0,649.0,1.24000000581
56,56,1.58630142125,88,0.0414772716309,3.64999990351,0.690111534036,1.66383059179,1.13636363636,20161003,521250254723471,1.41228304406,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpf1/t45.1600-4/12679129_6057389963709_1777259296_n.png,5289,1,3745.0,3.64999990351
57,57,1.72993311011,212,0.0564150940978,2.98999998719,1.24092134766,2.19962647852,1.88679245283,20161004,521250254723471,1.39378163413,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpf1/t45.1600-4/12679129_6057389963709_1777259296_n.png,9638,4,6915.0,11.9599999487
